# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.5453588671169514,0.7435407348577113,2.696763133194876,5.012056577763183,26.89900281599945,0.0,0.1312117577961841,7.621268221658425,21.41065627226801,-76.29768796460056
 0.5573151834721652,0.7765005343215327,2.7566851264727785,5.011743709154373,27.144667079819882,0.0,0.12331035187383355,8.109619223397901,20.546818645636368,-72.24947893378078
 0.5692169190872252,0.810019752437881,2.8163302563984614,5.01146486989768,27.379509782981412,0.0,0.11602783202507727,8.618621778470088,19.731803054368818,-68.47871752723752
 0.5810654963188098,0.8440927775305614,2.8757060385151005,5.011216195507581,27.604183335486553,0.0,0.10930459604605984,9.148746129381514,18.962070138364528,-64.96416413208004
 0.592862194786629,0.8787139550180468,2.934819227763598,5.01099433962432,27.819288779504372,0.0,0.10308776220436713,9.700472477203864,18.234376728761447,-61.68619225016108
 0.6046081675895749,0.9138775907900585,2.993675905940517,5.010796395012759,28.025380670367635,0.0,0.09733030738930663,10.274292014717984,17.545749025706776,-58.62670675365131
 0.6163044553666996,0.9495779542621104,3.0522815573906916,5.010619828010219,28.22297141836542,0.0,0.0919903281563451,10.870708041180352,16.89345814355125,-55.76905207746849
 0.6279519985297924,0.9858092811439011,3.1106411347412477,5.010462423996695,28.412535158600253,0.0,0.08703040571526946,11.490237139323714,16.274997875560267,-53.09791595799163
 0.6395516479387378,1.022565775952888,3.1687591161713264,5.010322241744638,28.59451120689468,0.0,0.08241705874828069,12.133410427254068,15.688064516336906,-50.59923266049191
 0.6511041742457155,1.0598416143004876,3.2266395554611234,5.010197575125783,28.769307151846323,0.0,0.07812027053698746,12.800774922131534,15.130538577182522,-48.26008825598914
 0.6626102760974918,1.0976309449749855,3.284286125858006,5.010086920791817,28.937301626411003,0.0,0.07411307973778239,13.492894959136425,14.600468232318716,-46.0686296447112
 0.6740705873548648,1.1359278918423308,3.3417021586308917,5.009988950862652,29.09884679665362,0.0,0.07037122498446279,14.210353737920425,14.096054340468829,-44.013978374747126
 0.6854856834634819,1.1747265555834923,3.3988906770458813,5.0099024897231175,29.254270600402645,0.0,0.06687283569254905,14.953754983526437,13.615636896100982,-42.08614976138352
 0.6968560870896826,1.214021015284858,3.455854426382902,5.009826494264433,29.403878764329214,0.0,0.06359816261376235,15.723724694266634,13.15768277405999,-40.275977625432375
 0.7081822731179542,1.2538053298962815,3.512595900519081,5.009760037010279,29.547956624357493,0.0,0.06052934219365383,16.520913060655143,12.720774642817902,-38.575044604733485
